Date,Adj Close,Close,High,Low,Open,Volume
2021-08-02,604.6427612304688,620.0499877929688,628.39501953125,617.0,627.0,10124350
2021-08-03,617.456298828125,633.1900024414062,634.2000122070312,620.5999755859375,621.5,10917100
2021-08-04,620.1135864257812,635.9149780273438,647.7449951171875,631.5,634.2999877929688,16320910
2021-08-05,609.2991333007812,624.8250122070312,635.5499877929688,623.2000122070312,635.4000244140625,8665670
2021-08-06,606.9636840820312,622.4299926757812,629.9500122070312,621.0999755859375,628.5,7297890
2021-08-09,603.926025390625,619.3150024414062,626.9949951171875,613.60498046875,622.5,8811790
2021-08-10,601.6784057617188,617.010009765625,624.844970703125,614.2050170898438,622.5,7310090
2021-08-11,601.4541015625,616.780029296875,619.9949951171875,605.7000122070312,617.6099853515625,7919290
2021-08-12,604.5452880859375,619.9500122070312,625.489990234375,615.125,618.0999755859375,7946020
2021-08-13,600.3571166992188,615.655029296875,622.885009765625,613.0999755859375,621.0,6679320
2021-08-16,621.868896484375,637.7150268554688,639.5,610.385009765625,614.9000244140625,14233350
2021-08-17,625.0819702148438,641.010009765625,643.6849975585938,630.5,640.9949951171875,16027760
2021-08-18,638.1489868164062,654.4099731445312,664.0,640.60498046875,643.4000244140625,21537300
2021-08-20,649.558349609375,666.1099853515625,673.27001953125,645.5650024414062,647.1950073242188,21647320
2021-08-23,658.44189453125,675.219970703125,681.9500122070312,669.7000122070312,674.0,17383400
2021-08-24,680.6656494140625,698.010009765625,704.9000244140625,672.7949829101562,677.5,26229900
2021-08-25,677.2379760742188,694.4949951171875,705.4000244140625,692.0999755859375,700.5,15096670
2021-08-26,675.9703979492188,693.1950073242188,699.3250122070312,685.5,690.0,12345880
2021-08-27,679.3492431640625,696.6599731445312,702.4349975585938,687.2000122070312,695.0,9359060
2021-08-30,698.7449340820312,716.5499877929688,719.7000122070312,698.0,699.594970703125,15043820
2021-08-31,733.7529907226562,752.4500122070312,759.8800048828125,713.0,716.0,29464380
2021-09-01,733.2750854492188,751.9600219726562,767.4500122070312,748.3350219726562,752.5,22277890
2021-09-02,731.212646484375,749.844970703125,758.6400146484375,744.5050048828125,750.0,11833780
2021-09-03,733.6456909179688,752.3400268554688,755.5,746.1749877929688,750.0,8802470
2021-09-06,731.9829711914062,750.635009765625,761.5,748.510009765625,755.0,8970710
2021-09-07,727.1998291015625,745.72998046875,756.625,740.719970703125,752.8900146484375,8360130
2021-09-08,727.7752685546875,746.3200073242188,751.4000244140625,741.10498046875,745.7000122070312,8592560
2021-09-09,724.6011962890625,743.0650024414062,746.0,738.0,743.0,7004360
2021-09-13,726.0540771484375,744.5549926757812,749.5,735.2000122070312,743.0650024414062,8025650
2021-09-14,723.3236694335938,741.7550048828125,753.0,740.7999877929688,748.0,7192580
2021-09-15,722.9920654296875,741.4149780273438,748.0,738.0,744.5,6572830
2021-09-16,722.7337646484375,741.1500244140625,744.5,733.0499877929688,744.5,5771290
2021-09-17,724.4208374023438,742.8800048828125,767.9949951171875,736.0,744.5499877929688,34749690
2021-09-20,725.7518310546875,744.2449951171875,758.0999755859375,732.0750122070312,736.0,10838060
2021-09-21,761.9689331054688,781.385009765625,784.7100219726562,740.0999755859375,748.114990234375,19931330
2021-09-22,759.9990844726562,779.364990234375,789.5,777.0999755859375,785.0,15005410
2021-09-23,770.2772827148438,789.905029296875,799.9000244140625,780.4650268554688,786.3599853515625,21091470
2021-09-24,759.9747924804688,779.3400268554688,794.9849853515625,772.5650024414062,794.9849853515625,11293460
2021-09-27,760.1746826171875,779.5449829101562,786.0,774.0050048828125,784.9000244140625,6507740
2021-09-28,735.586181640625,754.3300170898438,782.5,742.5050048828125,781.5,15723010
2021-09-29,732.8655395507812,751.5399780273438,763.5850219726562,745.614990234375,752.9000244140625,9458790
2021-09-30,747.756103515625,766.8099975585938,770.0,749.0900268554688,754.5,14907070
2021-10-01,733.5823364257812,752.2750244140625,763.9199829101562,747.5,762.0,9377400
2021-10-04,750.3841552734375,769.5050048828125,776.9000244140625,756.0150146484375,758.7999877929688,10901980
2021-10-05,753.2266845703125,772.4199829101562,776.5,763.4099731445312,768.2999877929688,7732430
2021-10-06,754.2944946289062,773.5150146484375,788.0599975585938,768.5,781.0,17646310
2021-10-07,755.5377807617188,774.7899780273438,788.5,773.7999877929688,784.5900268554688,9405500
2021-10-08,754.0067749023438,773.219970703125,782.9000244140625,771.2000122070312,775.0,7565710
2021-10-11,762.285888671875,781.7100219726562,790.4400024414062,775.2000122070312,777.3900146484375,9086480
2021-10-12,766.0547485351562,785.5750122070312,792.5,775.0,781.0,10994490
2021-10-13,773.22705078125,792.9299926757812,801.0,786.1300048828125,790.7899780273438,10524380
2021-10-14,766.7520141601562,786.2899780273438,796.9000244140625,781.2349853515625,796.9000244140625,11348490
2021-10-18,767.010498046875,786.5549926757812,805.0,780.0800170898438,805.0,8550980
2021-10-19,754.6991577148438,773.9299926757812,791.469970703125,767.0999755859375,789.0,12449890
2021-10-20,756.849365234375,776.135009765625,783.35498046875,757.5,774.0999755859375,11028990
2021-10-21,754.504150390625,773.72998046875,783.0,768.5,783.0,6394610
2021-10-22,751.8615112304688,771.02001953125,793.5,766.5,775.5999755859375,15173760
2021-10-25,745.6643676757812,764.6649780273438,783.7750244140625,735.0499877929688,775.0,11697290
2021-10-26,766.0450439453125,785.5650024414062,789.4949951171875,765.1099853515625,769.5,16605750
2021-10-27,729.623291015625,748.2150268554688,791.9949951171875,746.0999755859375,787.0,31122330
2021-10-28,729.8279418945312,748.4249877929688,759.5999755859375,735.3400268554688,754.0,15723020
2021-10-29,721.6318359375,740.02001953125,754.969970703125,731.3049926757812,748.0,9483340
2021-11-01,722.9727172851562,741.39501953125,750.02001953125,722.0,743.0,10373140
2021-11-02,727.009765625,745.5349731445312,755.5,740.0250244140625,746.6699829101562,6871160
2021-11-03,732.9484252929688,751.625,753.8800048828125,745.0999755859375,748.5999755859375,6687040
2021-11-04,733.8113403320312,752.510009765625,756.9000244140625,751.5,756.0999755859375,940330
2021-11-08,748.2973022460938,767.364990234375,771.3150024414062,748.5999755859375,754.3900146484375,9003010
2021-11-09,738.9212036132812,757.75,775.4400024414062,755.0,770.0,8002470
2021-11-10,739.3064575195312,758.14501953125,761.0,750.5,754.5,4649890
2021-11-11,726.7512817382812,745.27001953125,760.094970703125,741.0,757.02001953125,6344000
2021-11-12,739.0772094726562,757.9099731445312,760.0250244140625,745.2999877929688,750.0,4971280
2021-11-15,734.7037353515625,753.4249877929688,762.7449951171875,749.0,757.9000244140625,4025180
2021-11-16,736.7954711914062,755.5700073242188,765.0,750.0750122070312,752.5,5980490
2021-11-17,741.861328125,760.7650146484375,769.2000122070312,752.125,752.7999877929688,6455740
2021-11-18,729.8961791992188,748.4949951171875,769.77001953125,744.0,762.0,7725390
2021-11-22,688.291259765625,705.8300170898438,751.4500122070312,699.0050048828125,749.2000122070312,19352430
2021-11-23,693.752197265625,711.4299926757812,717.7999877929688,692.4099731445312,700.0,11875890
2021-11-24,699.8956298828125,717.72998046875,731.97998046875,706.5999755859375,716.0,10993800
2021-11-25,694.8736572265625,712.5800170898438,720.5,708.6799926757812,715.0,6154860
2021-11-26,663.7907104492188,680.7050170898438,704.7899780273438,677.5,702.0999755859375,16890820
2021-11-29,673.4154052734375,690.5750122070312,698.0,667.8300170898438,676.7000122070312,14918150
2021-11-30,682.3380737304688,699.7249755859375,719.97998046875,684.9249877929688,691.0,21955390
2021-12-01,686.3799438476562,703.8699951171875,710.77001953125,695.0999755859375,703.219970703125,11367680
2021-12-02,700.2077026367188,718.0499877929688,721.0,702.239990234375,709.0,8477040
2021-12-03,689.359130859375,706.9249877929688,723.3800048828125,705.5,716.0,8164110
2021-12-06,677.9010620117188,695.1749877929688,709.5900268554688,693.8099975585938,706.9249877929688,8582530
2021-12-07,692.6649169921875,710.3150024414062,717.0,695.7999877929688,704.7999877929688,10796080
2021-12-08,717.8579711914062,736.1500244140625,738.635009765625,712.0,712.0,14026910
2021-12-09,725.5421142578125,744.030029296875,746.8099975585938,733.7000122070312,740.0,10769500
2021-12-10,726.73193359375,745.25,746.7000122070312,736.0,737.4000244140625,6791450
2021-12-13,703.9376220703125,721.875,747.7000122070312,719.9000244140625,747.0,12985990
2021-12-14,689.032470703125,706.5900268554688,718.0,703.5,718.0,12764810
2021-12-15,667.710693359375,684.7249755859375,707.25,683.0999755859375,707.25,18175280
2021-12-16,685.4194946289062,702.885009765625,706.344970703125,693.2899780273438,694.5,17683180
2021-12-17,672.9619140625,690.1099853515625,702.5,686.5,700.0,16805110
2021-12-20,646.9302368164062,663.4149780273438,686.4849853515625,649.260009765625,685.0,22263190
2021-12-21,641.4109497070312,657.7550048828125,675.0,654.0,672.5150146484375,13755910
2021-12-22,660.2947387695312,677.1199951171875,679.0750122070312,662.3800048828125,663.5,12678980
2021-12-23,674.5856323242188,691.7750244140625,699.3499755859375,683.8250122070312,684.0,13393990
2021-12-24,668.1740112304688,685.2000122070312,698.7949829101562,675.760009765625,698.489990234375,9807740
2021-12-27,671.9527587890625,689.0750122070312,690.8800048828125,665.405029296875,675.0999755859375,9123600
2021-12-28,673.503173828125,690.6649780273438,698.0,686.1749877929688,698.0,8624640
2021-12-29,673.99072265625,691.1649780273438,694.9949951171875,685.3049926757812,688.489990234375,5323790
2021-12-30,670.0365600585938,687.1099853515625,694.4949951171875,685.6900024414062,689.989990234375,6589920
2021-12-31,680.3926391601562,697.72998046875,699.9000244140625,687.5549926757812,688.2000122070312,7699070
2022-01-03,704.0206298828125,721.9600219726562,724.39501953125,697.5,697.5,12697250
2022-01-04,716.053955078125,734.2999877929688,737.5,723.5499877929688,725.0,9591730
2022-01-05,748.0194091796875,767.0800170898438,769.114990234375,741.5,746.989990234375,25832620
2022-01-06,755.5718994140625,774.8250122070312,777.9349975585938,752.0999755859375,752.5,15359860
2022-01-07,746.90283203125,765.9349975585938,778.5,758.5,776.39501953125,11659510
2022-01-10,753.9190673828125,773.1300048828125,775.9000244140625,766.9749755859375,768.5999755859375,6390600
2022-01-11,747.9268188476562,766.9849853515625,775.9949951171875,757.0999755859375,773.9000244140625,10379120
2022-01-12,758.1317749023438,777.4500122070312,786.9000244140625,769.1799926757812,772.5999755859375,14584040
2022-01-13,761.4326171875,780.8350219726562,784.9550170898438,777.4000244140625,782.7999877929688,6163740
2022-01-14,763.75830078125,783.219970703125,784.6099853515625,772.8499755859375,777.5,5696350
2022-01-17,765.7476806640625,785.260009765625,791.0,780.155029296875,781.9500122070312,6797740
2022-01-18,755.1575927734375,774.4000244140625,794.5,771.60498046875,789.9949951171875,11300240
2022-01-19,738.3654174804688,757.1799926757812,804.5,747.2999877929688,785.0,50003170
2022-01-20,734.3136596679688,753.0250244140625,765.0,740.0999755859375,761.0,29103830
2022-01-21,719.052490234375,737.375,749.9000244140625,730.5850219726562,740.25,13704500
2022-01-24,675.9508056640625,693.1749877929688,735.0,681.77001953125,735.0,25025820
2022-01-25,679.0713500976562,696.375,699.5999755859375,675.219970703125,690.0,25259340
2022-01-27,666.7112426757812,683.7000122070312,690.2349853515625,670.8099975585938,682.3599853515625,17610280
2022-01-28,669.6611328125,686.7249755859375,704.5599975585938,684.5,696.10498046875,14675220
2022-01-31,682.6306762695312,700.0250244140625,707.5900268554688,693.010009765625,697.989990234375,12512490
2022-02-01,684.030029296875,701.4600219726562,711.5800170898438,688.5999755859375,707.5900268554688,13834490
2022-02-02,706.7362670898438,724.7449951171875,728.0,709.5,710.0,13398210
2022-02-03,693.396240234375,711.0650024414062,728.7050170898438,710.0,725.2999877929688,8398560
2022-02-04,698.0525512695312,715.8400268554688,718.8400268554688,705.5,709.0,8232080
2022-02-07,675.8386840820312,693.0599975585938,716.5,688.0999755859375,716.5,11830120
2022-02-08,687.9696044921875,705.5,714.7000122070312,691.469970703125,700.0,16405420
2022-02-09,694.0496826171875,711.7349853515625,715.7899780273438,707.0,712.85498046875,6491660
2022-02-10,695.9658203125,713.7000122070312,724.0,706.5,713.5,12442000
2022-02-11,683.7373657226562,701.1599731445312,707.9949951171875,692.10498046875,704.0,12764610
2022-02-14,661.733154296875,678.594970703125,693.0,674.405029296875,681.0,11697660
2022-02-15,696.4583129882812,714.2050170898438,719.5,678.594970703125,680.0,13468200
2022-02-16,689.2957763671875,706.8599853515625,722.4949951171875,705.0,718.5,10540410
2022-02-17,690.6463623046875,708.2449951171875,712.7999877929688,698.2000122070312,712.0,9036160
2022-02-18,685.5413818359375,703.010009765625,711.5999755859375,701.0,702.0,7625170
2022-02-21,683.2254638671875,700.635009765625,708.0900268554688,691.0999755859375,700.0,8166640
