Date,Adj Close,Close,High,Low,Open,Volume
2021-08-02,163.22601318359375,199.61233520507812,199.80491638183594,197.8309326171875,198.79385375976562,10046707
2021-08-03,165.273193359375,202.11590576171875,203.07882690429688,198.79385375976562,199.80491638183594,19179805
2021-08-04,164.24960327148438,200.86412048339844,203.2714080810547,200.38265991210938,203.07882690429688,11421835
2021-08-05,169.4857177734375,207.2675018310547,208.71188354492188,199.22715759277344,200.86412048339844,48995450
2021-08-06,168.6983642578125,206.30459594726562,207.98968505859375,204.7157745361328,207.4119415283203,24489836
2021-08-09,168.34402465820312,205.87127685546875,209.0970458984375,204.81207275390625,207.0267791748047,21142199
2021-08-10,165.23382568359375,202.06776428222656,206.49717712402344,200.81597900390625,206.06385803222656,18855165
2021-08-11,164.2889404296875,200.91226196289062,202.78994750976562,199.7567596435547,202.06776428222656,16012451
2021-08-12,164.4857940673828,201.1529998779297,206.25643920898438,200.62339782714844,202.4529266357422,28758718
2021-08-13,166.49365234375,203.60842895507812,204.42691040039062,201.44186401367188,202.06776428222656,19576945
2021-08-16,166.06057739257812,203.07882690429688,205.3416748046875,202.69366455078125,203.56028747558594,11621038
2021-08-17,164.72203063964844,201.44186401367188,203.6565704345703,201.05670166015625,202.98252868652344,8161139
2021-08-18,164.5251922607422,201.20114135742188,203.6565704345703,200.62339782714844,201.82704162597656,11149120
2021-08-20,164.4857940673828,201.1529998779297,202.88624572753906,199.03457641601562,199.32345581054688,20168965
2021-08-23,162.43858337402344,198.6494140625,202.40478515625,198.36053466796875,201.73074340820312,10319044
2021-08-24,162.0055389404297,198.11981201171875,199.32345581054688,197.10874938964844,199.32345581054688,12971124
2021-08-25,162.517333984375,198.74571228027344,200.19007873535156,198.36053466796875,198.74571228027344,10994627
2021-08-26,161.1000213623047,197.01246643066406,199.17901611328125,196.771728515625,198.74571228027344,15407558
2021-08-27,162.1236572265625,198.26425170898438,199.17901611328125,197.30133056640625,197.3976287841797,10879860
2021-08-30,163.7771453857422,200.286376953125,200.4789581298828,198.36053466796875,198.36053466796875,12550267
2021-08-31,166.3755340576172,203.4639892578125,203.75286865234375,199.56417846679688,200.3345184326172,26802390
2021-09-01,164.958251953125,201.73074340820312,204.42691040039062,201.5381622314453,203.17510986328125,16867486
2021-09-02,165.15512084960938,201.97146606445312,203.6565704345703,201.24928283691406,201.24928283691406,14872714
2021-09-03,165.82437133789062,202.78994750976562,203.4158477783203,201.97146606445312,201.97146606445312,10622796
2021-09-06,164.80079650878906,201.5381622314453,203.36770629882812,201.2974395751953,203.17510986328125,11041632
2021-09-07,166.7299041748047,203.89730834960938,206.40087890625,202.3566436767578,203.07882690429688,38933378
2021-09-08,166.33619689941406,203.4158477783203,205.1009521484375,201.92332458496094,204.37875366210938,17897021
2021-09-09,167.43853759765625,204.76393127441406,205.9675750732422,202.74180603027344,203.2232666015625,19784972
2021-09-13,168.61962890625,206.2082977294922,207.1712188720703,203.94544982910156,205.43797302246094,16661794
2021-09-14,170.15501403808594,208.0859832763672,209.19334411621094,206.25643920898438,206.93048095703125,20377545
2021-09-15,170.0762939453125,207.98968505859375,209.1451873779297,207.31565856933594,209.0489044189453,21028598
2021-09-16,181.69027709960938,222.19268798828125,224.9851531982422,208.278564453125,208.9044647216797,154986538
2021-09-17,182.00523376464844,222.57786560058594,228.49978637695312,220.6038818359375,224.3592529296875,82563658
2021-09-20,184.05245971679688,225.08143615722656,230.47377014160156,221.7112274169922,222.4334259033203,73101936
2021-09-21,190.15475463867188,232.54403686523438,233.45880126953125,223.1074676513672,226.2369384765625,58854434
2021-09-22,191.72952270507812,234.46986389160156,236.6845703125,231.77369689941406,234.46986389160156,54648494
2021-09-23,190.9420928955078,233.50694274902344,236.4919891357422,232.7366180419922,235.9142303466797,22630330
2021-09-24,187.75318908691406,229.60714721679688,234.95132446289062,228.88494873046875,234.95132446289062,25779310
2021-09-27,187.95005798339844,229.84786987304688,232.8810577392578,226.76654052734375,230.90707397460938,23772123
2021-09-28,187.20201110839844,228.93310546875,232.64031982421875,227.536865234375,230.95521545410156,16319138
2021-09-29,187.4776153564453,229.27012634277344,232.44773864746094,226.95912170410156,227.2480010986328,16045073
2021-09-30,185.94219970703125,227.39244079589844,231.4848175048828,226.52581787109375,231.0033721923828,16987893
2021-10-01,185.3123016357422,226.62210083007812,228.21090698242188,224.26295471191406,226.4776611328125,16570661
2021-10-04,186.2965087890625,227.82574462890625,229.51084899902344,226.6702423095703,227.2480010986328,11098123
2021-10-05,184.80047607421875,225.99620056152344,228.64422607421875,225.80361938476562,227.63316345214844,9578825
2021-10-06,182.083984375,222.6741485595703,227.63316345214844,222.04824829101562,226.09249877929688,18179336
2021-10-07,183.42254638671875,224.3111114501953,226.2369384765625,223.68521118164062,224.3592529296875,10770973
2021-10-08,182.4383087158203,223.1074676513672,226.09249877929688,222.62600708007812,226.0443572998047,10114327
2021-10-11,187.43824768066406,229.2219696044922,230.61819458007812,223.1074676513672,223.39633178710938,22000303
2021-10-12,189.99725341796875,232.3514404296875,233.9884033203125,229.173828125,229.75157165527344,30347455
2021-10-13,196.21763610839844,239.95848083496094,241.59542846679688,231.2440948486328,233.5550994873047,52091422
2021-10-14,202.0049591064453,247.03590393066406,252.1393585205078,241.06582641601562,243.85829162597656,88696178
2021-10-18,206.72930908203125,252.8134002685547,255.46141052246094,247.80624389648438,251.3208770751953,62614961
2021-10-19,193.65863037109375,236.82901000976562,252.8134002685547,235.96238708496094,251.70603942871094,61336411
2021-10-20,194.17042541503906,237.45489501953125,239.28443908691406,233.3625030517578,236.82901000976562,49663940
2021-10-21,192.67437744140625,235.6253662109375,239.13999938964844,234.08470153808594,238.802978515625,23385990
2021-10-22,186.2965087890625,227.82574462890625,236.6845703125,225.03329467773438,235.6253662109375,36905793
2021-10-25,183.77687072753906,224.74441528320312,227.87388610839844,221.95196533203125,225.41845703125,23194065
2021-10-26,186.37525939941406,227.9220428466797,230.13674926757812,223.97409057617188,225.41845703125,19663381
2021-10-27,187.75318908691406,229.60714721679688,232.3514404296875,227.44058227539062,231.34039306640625,26909428
2021-10-28,177.2415313720703,216.75222778320312,227.19985961914062,215.8374481201172,226.38137817382812,48064941
2021-10-29,175.74549865722656,214.9226837158203,219.785400390625,214.05606079101562,216.6559295654297,27668175
2021-11-01,178.6194610595703,218.43731689453125,219.11135864257812,214.24864196777344,215.8374481201172,24090945
2021-11-02,177.63523864746094,217.23367309570312,220.74832153320312,216.17446899414062,219.544677734375,14896284
2021-11-03,175.15496826171875,214.20050048828125,218.43731689453125,213.47830200195312,217.6188507080078,18530527
2021-11-04,178.38323974609375,218.14845275878906,218.87063598632812,215.69300842285156,216.51148986816406,7295341
2021-11-08,180.9422607421875,221.27792358398438,222.14454650878906,217.32997131347656,221.18162536621094,21051238
2021-11-09,180.11549377441406,220.26686096191406,222.33712768554688,219.40023803710938,221.32606506347656,11964518
2021-11-10,181.76902770996094,222.2889862060547,224.21481323242188,218.7743377685547,219.01507568359375,13948380
2021-11-11,181.09974670410156,221.4705047607422,222.91488647460938,220.07427978515625,221.8556671142578,8448263
2021-11-12,183.3831787109375,224.26295471191406,225.27401733398438,220.6520233154297,222.62600708007812,12312123
2021-11-15,187.4776153564453,229.27012634277344,230.13674926757812,224.45553588867188,225.27401733398438,40247848
2021-11-16,185.3910369873047,226.71839904785156,230.76263427734375,226.2850799560547,230.1848907470703,15241184
2021-11-17,188.57994079589844,230.61819458007812,236.15496826171875,226.91098022460938,227.2480010986328,48496295
2021-11-18,187.00515747070312,228.69236755371094,233.9884033203125,227.536865234375,231.0996551513672,21005037
2021-11-22,181.80841064453125,222.33712768554688,231.82183837890625,221.03720092773438,229.07752990722656,23443628
2021-11-23,182.35955810546875,223.01116943359375,224.07037353515625,220.6520233154297,220.6520233154297,13950744
2021-11-24,179.2887420654297,219.25579833984375,224.07037353515625,218.5336151123047,223.82965087890625,14684422
2021-11-25,182.12335205078125,222.7222900390625,223.5889129638672,217.37811279296875,218.58175659179688,24825493
2021-11-26,176.37539672851562,215.69300842285156,221.51864624023438,214.82638549804688,220.4113006591797,28067913
2021-11-29,174.4069366455078,213.2857208251953,215.35598754882812,212.033935546875,213.76718139648438,22985358
2021-11-30,174.13136291503906,212.94869995117188,216.8485107421875,211.8413543701172,213.76718139648438,24408641
2021-12-01,174.72186279296875,213.6708984375,215.0189666748047,212.41909790039062,213.76718139648438,13496307
2021-12-02,177.5171356201172,217.08924865722656,217.76327514648438,213.0931396484375,213.6708984375,16517389
2021-12-03,174.5250244140625,213.43016052246094,217.81143188476562,213.14129638671875,216.6559295654297,14325920
2021-12-06,171.57232666015625,209.81922912597656,213.9597625732422,209.43406677246094,213.43016052246094,13644352
2021-12-07,173.73765563964844,212.46725463867188,213.7190399169922,210.01181030273438,210.7821502685547,9246755
2021-12-08,177.1234130859375,216.6077880859375,217.28182983398438,212.8042755126953,212.8042755126953,10241656
2021-12-09,185.35165405273438,226.6702423095703,227.68130493164062,214.7301025390625,214.7301025390625,39714672
2021-12-10,185.90283203125,227.3442840576172,230.08859252929688,225.08143615722656,227.44058227539062,36517117
2021-12-13,184.72174072265625,225.89991760253906,229.89601135253906,225.4665985107422,229.173828125,22903720
2021-12-14,179.99740600585938,220.12242126464844,228.3072052001953,219.11135864257812,226.2850799560547,38953007
2021-12-15,176.41477966308594,215.7411651611328,223.5889129638672,215.11526489257812,221.4705047607422,35987634
2021-12-16,175.50926208496094,214.63380432128906,217.76327514648438,212.61167907714844,217.6188507080078,25131188
2021-12-17,171.6116943359375,209.86737060546875,214.58566284179688,208.71188354492188,214.5375213623047,30827201
2021-12-20,167.24168395996094,204.523193359375,208.2304229736328,202.01962280273438,208.2304229736328,38778895
2021-12-21,167.32040405273438,204.61949157714844,207.4600830078125,203.2232666015625,206.06385803222656,20142586
2021-12-22,166.9267120361328,204.13803100585938,206.25643920898438,203.2714080810547,206.06385803222656,17903428
2021-12-23,171.0998992919922,209.24148559570312,210.3488311767578,205.2935333251953,205.9675750732422,23065082
2021-12-24,171.65106201171875,209.91552734375,212.274658203125,208.42300415039062,209.91552734375,17220191
2021-12-27,171.2967529296875,209.48220825195312,210.3488311767578,207.65267944335938,210.30068969726562,8467106
2021-12-28,173.26519775390625,211.88949584960938,212.41909790039062,209.91552734375,209.91552734375,12014352
2021-12-29,170.66683959960938,208.71188354492188,212.13023376464844,208.278564453125,211.8413543701172,11923119
2021-12-30,170.0762939453125,207.98968505859375,209.81922912597656,207.50823974609375,208.56744384765625,10116360
2021-12-31,171.69041442871094,209.9636688232422,210.68585205078125,208.13412475585938,208.8563232421875,7875890
2022-01-03,172.51719665527344,210.9747314453125,211.69691467285156,209.00074768066406,209.9636688232422,8064567
2022-01-04,173.4226837158203,212.0820770263672,213.47830200195312,210.9265899658203,211.35989379882812,9398805
2022-01-05,173.65890502929688,212.37095642089844,213.2857208251953,210.54141235351562,211.50433349609375,11663111
2022-01-06,172.2022247314453,210.58956909179688,212.2265167236328,210.1081085205078,210.87843322753906,9295303
2022-01-07,171.9660186767578,210.30068969726562,212.46725463867188,209.43406677246094,211.64877319335938,9196075
2022-01-10,175.82421875,215.0189666748047,216.36705017089844,210.7821502685547,211.74505615234375,16451394
2022-01-11,174.76124572753906,213.7190399169922,215.93374633789062,212.99685668945312,215.06712341308594,8329596
2022-01-12,175.39117431640625,214.48936462402344,215.35598754882812,213.38201904296875,214.24864196777344,13665682
